what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1286502605825
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1286502605825
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1286502605825
started,bundle,net.rim.ejde,1.1.2.201004161203-16,"net.rim.ejde",1286502605825
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1286502605825
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1286502605825
started,bundle,com.google.appengine.eclipse.core,1.3.3.v201006111302,"com.google.appengine.eclipse.core",1286502605825
started,bundle,com.google.gdt.eclipse.core,1.3.3.v201006111302,"com.google.gdt.eclipse.core",1286502605825
started,bundle,com.google.gdt.eclipse.platform.shared,1.3.3.v201006111302,"com.google.gdt.eclipse.platform.shared",1286502605825
started,bundle,com.google.gdt.eclipse.suite,1.3.3.v201006111302,"com.google.gdt.eclipse.suite",1286502605825
started,bundle,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core",1286502605825
started,bundle,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.oophm",1286502605825
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1286502605825
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1286502605825
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1286502605825
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1286502605825
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1286502605825
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1286502605825
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1286502605825
started,bundle,com.instantiations.common.core,6.0.0.r35x201009131414,"com.instantiations.common.core",1286502605825
started,bundle,com.instantiations.designer.core,8.0.0.r35x201009160631,"com.instantiations.designer.core",1286502605825
started,bundle,com.instantiations.designer.core.lib,8.0.0.r35x201009160631,"com.instantiations.designer.core.lib",1286502605825
started,bundle,com.instantiations.designer.core.xml,8.0.0.r35x201009160634,"com.instantiations.designer.core.xml",1286502605825
started,bundle,com.instantiations.designer.gwt,8.0.0.r35x201009160831,"com.instantiations.designer.gwt",1286502605825
started,bundle,com.instantiations.designer.gwt.ExtGWT,8.0.0.r35x201009160831,"com.instantiations.designer.gwt.ExtGWT",1286502605825
started,bundle,com.instantiations.designer.gwt.SmartGWT,8.0.0.r35x201009160831,"com.instantiations.designer.gwt.SmartGWT",1286502605825
started,bundle,com.instantiations.designer.gwt.UiBinder,8.0.0.r35x201009160831,"com.instantiations.designer.gwt.UiBinder",1286502605825
started,bundle,com.instantiations.eclipse.debug,6.0.0.r35x201009131414,"com.instantiations.eclipse.debug",1286502605825
started,bundle,com.instantiations.eclipse.startup,6.0.0.r35x201009131414,"com.instantiations.eclipse.startup",1286502605825
started,bundle,com.instantiations.eclipse.ui,8.0.0.r35x201009131432,"com.instantiations.eclipse.ui",1286502605825
started,bundle,com.instantiations.eclipse.usageprofiler,6.0.0.r35x201009131414,"com.instantiations.eclipse.usageprofiler",1286502605825
started,bundle,com.instantiations.eclipse.usageprofiler.ui,6.0.0.r35x201009131414,"com.instantiations.eclipse.usageprofiler.ui",1286502605825
started,bundle,com.instantiations.eclipse.util,6.0.0.r35x201009131414,"com.instantiations.eclipse.util",1286502605825
started,bundle,com.instantiations.j2ee,8.0.0.r35x201009140724,"com.instantiations.j2ee",1286502605825
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1286502605825
os,sysinfo,,,"win32",1286502605825
arch,sysinfo,,,"x86",1286502605825
ws,sysinfo,,,"win32",1286502605825
locale,sysinfo,,,"en_US",1286502605825
processors,sysinfo,,,"4",1286502605825
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1286502605825
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1286502605825
java.specification.name,sysinfo,,,"Java Platform API Specification",1286502605825
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1286502605825
java.specification.version,sysinfo,,,"1.6",1286502605825
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1286502605825
java.version,sysinfo,,,"1.6.0_19",1286502605825
java.vm.info,sysinfo,,,"mixed mode, sharing",1286502605825
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1286502605825
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1286502605825
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1286502605825
java.vm.specification.version,sysinfo,,,"1.0",1286502605825
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1286502605825
java.vm.version,sysinfo,,,"16.2-b04",1286502605825
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286502612127
started,bundle,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms",1286502612267
started,bundle,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.adt",1286502612564
opened,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502628164
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502628195
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502633561
closed,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502633561
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1286502638585
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286502639287
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286502643701
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286502663030
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502663045
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286502665760
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286502666602
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286502705493
opened,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502705696
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502705727
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286502715555
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1286502715789
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502719814
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502734259
opened,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502734603
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502734665
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502738534
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502761540
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286502763677
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502765034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502770089
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286502772241
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502776110
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502776173
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502778653
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502778715
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502781430
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502781508
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502784768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502784862
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502791897
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502791960
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286502794986
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502797420
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502801335
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502804409
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1286502812630
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502814096
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286502817435
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502823097
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1286502829712
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1286502829930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502830710
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502833206
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502833300
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502835063
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502835499
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286502838136
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502842644
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502847948
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286502851552
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286502853814
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286502857854
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug",1286502861910
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286502862924
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286502865235
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502867731
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502885348
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286502885354
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502889716
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286502902371
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502902433
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286502902439
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286502904346
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502933186
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502934996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502938787
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502949022
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286502950442
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502959006
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286502960519
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286502975776
